id,title,vendor,product_type,status,handle
9314599403740,"Kodak Cámara Digital PIXPRO C1 – Estilo Retro 13MP con Pantalla Selfie Abatible 180° y Video Full HD","Kodak","Camara digital","active","kodak-camara-digital-pixpro-c1-estilo-retro-13mp-con-pantalla-selfie-abatible-180-y-video-full-hd"
9314597863644,"Kodak Cámara Digital PIXPRO FZ45 – 16MP con Zoom Óptico 4X, Gran Angular 27mm y Video Full HD","Kodak","Camara","active","kodak-camara-digital-pixpro-fz45-16mp-con-zoom-optico-4x-gran-angular-27mm-y-video-full-hd-1"
9314598781148,"Kodak Cámara Digital PIXPRO FZ45 – 16MP con Zoom Óptico 4X, Gran Angular 27mm y Video Full HD","Kodak","Cámaras","active","kodak-camara-digital-pixpro-fz45-16mp-con-zoom-optico-4x-gran-angular-27mm-y-video-full-hd"
9314598158556,"Kodak Cámara Digital PIXPRO FZ55 – 16MP con Zoom Óptico 5X, Batería Recargable y Video Full HD","Kodak","Camara","active","kodak-camara-digital-pixpro-fz55-16mp-con-zoom-optico-5x-bateria-recargable-y-video-full-hd"
9314597994716,"Kodak Cámara VR PIXPRO SP360 4K – Video 360° Inmersivo, Lente 235° Ultra Gran Angular y WiFi","Kodak","Camara VR","active","kodak-camara-vr-pixpro-sp360-4k-video-360-inmersivo-lente-235-ultra-gran-angular-y-wifi"
9314599829724,"KODAK CHARMERA - Cámara digital (1 unidad), grabación de video, 1.6 megapíxeles","Kodak","Camara","active","kodak-charmera-llavero-para-camara-digital-caja-individual-1-unidad-mini-camara-digicam-grabacion-de-video-dije-de-bolsa-preajustes-de-simulacion-de-pelicula-1-6-megapixeles-ranura-para-tarjeta-de-memoria-minisd"
9314558378204,"KW-M180BT Bluetooth Car Stereo Receiver with USB Port – 6.75"" Touchscreen Display - AM/FM Radio - MP3 Player Double DIN – 13-Band EQ","GSMPRO.CL","","draft","kw-m180bt-bluetooth-car-stereo-receiver-with-usb-port-6-75-touchscreen-display-am-fm-radio-mp3-player-double-din-13-band-eq"
9314558640348,"KW-M595BT Digital Car Stereo (50W X 6-Ch), Apple Carplay & Android Auto Compatible, Bluetooth-Enabled Head Unit with 6.8"" LCD Display, Single DIN Touchscreen Car Stereo with USB Mirroring","GSMPRO.CL","","draft","kw-m595bt-digital-car-stereo-50w-x-6-ch-apple-carplay-android-auto-compatible-bluetooth-enabled-head-unit-with-6-8-lcd-display-single-din-touchscreen-car-stereo-with-usb-mirroring"
9314558804188,"KW-M690BW 6.8"" Capacitive Touchscreen Car Stereo – Wireless Apple Carplay & Android Auto, Bluetooth, USB Mirroring, 13-Band EQ","GSMPRO.CL","","draft","kw-m690bw-6-8-capacitive-touchscreen-car-stereo-wireless-apple-carplay-android-auto-bluetooth-usb-mirroring-13-band-eq"
9314558738652,"KW-V660BT Apple Carplay Android Auto DVD/CD Player W/ 6.8"" Capacitive Touchscreen, Bluetooth Audio and Hands Free Calling, MP3 Player, Double DIN, 13-Band EQ, Siriusxm, AM/FM Car Radio","GSMPRO.CL","","draft","kw-v660bt-apple-carplay-android-auto-dvd-cd-player-w-6-8-capacitive-touchscreen-bluetooth-audio-and-hands-free-calling-mp3-player-double-din-13-band-eq-siriusxm-am-fm-car-radio"
9314584101084,"L023 40W Pro LED Video Light W Built-In 3400Mah Battery & PD Fast Charging, Portable Overlock 50W Cob Light, Handheld Bicolor 2500K-6000K Continuous Output Lighting with 8 Scenes for Video","GSMPRO.CL","","draft","l023-40w-pro-led-video-light-w-built-in-3400mah-battery-pd-fast-charging-portable-overlock-50w-cob-light-handheld-bicolor-2500k-6000k-continuous-output-lighting-with-8-scenes-for-video"
9314583511260,"L2 Bi-Color COB Video Light Mini Cube Lights, LED Camera Lights Portable Photography Video Lighting, 2700-7000K Bi-Color Dimmable, CRI95+, 800Mah Rechargeable & Magnetic Designs","GSMPRO.CL","","draft","l2-bi-color-cob-video-light-mini-cube-lights-led-camera-lights-portable-photography-video-lighting-2700-7000k-bi-color-dimmable-cri95-800mah-rechargeable-magnetic-designs"
9314583445724,"L2 COB RGB LED Video Light, 360° Full Color Portable Led Light for Camera Lighting, Magnetic Super Mini Cute Cube Light for Toy, Stop Motion and Micro Photography","GSMPRO.CL","","draft","l2-cob-rgb-led-video-light-360-full-color-portable-led-light-for-camera-lighting-magnetic-super-mini-cute-cube-light-for-toy-stop-motion-and-micro-photography"
9314583576796,"L3 RGB LED Video Light, Magnetic Camera Lighting Kit 2700K-7000K Mini Cube COB Light Dimmable Photography Fill Light with Barndoor, Fresnel Lens Cold Shoe for Smartphone,Action,Dslr Camera","GSMPRO.CL","","draft","l3-rgb-led-video-light-magnetic-camera-lighting-kit-2700k-7000k-mini-cube-cob-light-dimmable-photography-fill-light-with-barndoor-fresnel-lens-cold-shoe-for-smartphone-action-dslr-camera"
9314626306268,"Lamina de Hidrogel para Asus Rog Xbox Ally X","GSMPRO.CL","Accesorios Consolas","active","lamina-de-hidrogel-para-asus-rog-xbox-ally-x"
9314689286364,"Lamina de Hidrogel para Celular","GSMPRO.CL","Accesorios Celulares Gamer","active","lamina-de-hidrogel-telefonos-celulares"
9314623520988,"Lamina de Hidrogel para Lenovo Legion Go","Lenovo","Láminas Protectoras","active","laminaprotector-de-pantalla-de-hidrogel-para-lenovo-legion-go"
9314694660316,"Lamina de Hidrogel para Nintendo Switch 2","AnenOnun","Accesorios Consolas","active","lamina-de-hidrogel-para-nintendo-switch-2"
9314623586524,"Lamina de hidrogel para Nintendo Switch Lite","Nintendo","Láminas Protectoras","active","lamina-de-hidrogel-para-nintendo-switch-lite"
9314536325340,"Lamina de hidrogel para Samsung Galaxy Tab A9+","GSMPRO.CL","","active","lamina-de-hidrogel-para-samsung-galaxy-tab-a9"
9314544222428,"Lamina de hidrogel para Samsung Galaxy Tab S10 FE Plus (2025)","GSMPRO.CL","","active","protector-de-pantalla-de-vidrio-templado-para-samsung-galaxy-tab-s10-fe-plus-2025"
9314701639900,"Lamina Protectora Hidrogel para Valve Steam Deck Oled Rockspace","Rockspace","Láminas Protectoras","active","lamina-protectora-hidrogel-para-valve-steam-deck-oled-rockspace"
9314794799324,"Lamina Protectora para ASUS Rog Ally","Asus","Láminas Protectoras","active","lamina-protectora-para-asus-rog-ally"
9314826387676,"Lamina protectora para iPad o Tablet - Lensun","Lensun","Láminas Protectoras","draft","lamina-lensun-tablet"
9314769961180,"Lámina protectora para smartphone - Undertek","Undertek","Láminas Protectoras","draft","lamina-protectora-para-smartphone-undertek"
9314830254300,"Lámina Protectora para Smartphones - Lensun","Lensun","Láminas Protectoras","draft","lamina-lensun"
9314737881308,"Lamina Protectora Recovery Clear - Mocoll","Mocoll","Láminas Protectoras","draft","lamina-protectora-recovery-clear-mocoll"
9314685255900,"Lampara RGB Cargador Inalámbrico Altavoz (DRP)","GSMPRO.CL","Tecnología","draft","lampara-rgb-cargador-inalambrico-altavoz-drp"
9314652848348,"Lápiz de Precisión para tu iPad","GSMPRO.CL","","active","universal-stylus-for-android-ios-windows-ipad-pencil-with-magnetic-adsorption-tablet-accessory-for-huawei-xiaomi-samsung-pencil"
9314625847516,"Lápiz de Precisión para tu iPad (Copy)","GSMPRO.CL","","active","lapiz-de-precision-para-tu-ipad-copy"
9314652029148,"Laptop Razer Blade 14","Razer","Laptop","active","laptop-razer-blade-14"
9314715795676,"Laptop Razer Blade 16","Razer","Laptop","active","razer-blade-16-2025"
9314543599836,"Laptop Razer Blade 18 A Cuotas","Razer","Laptop","active","laptop-razer-blade-18-a-cuotas"
9314594619612,"Lavalier GO Professional Wearable Microphone,Black","GSMPRO.CL","","draft","lavalier-go-professional-wearable-microphone-black"
9314594750684,"Lavalier II Premium Ultra-Low-Profile Lavalier/Lapel Microphone for Broadcast, Filmmaking, Content Creation, Location and Studio Voice Recording","GSMPRO.CL","","draft","lavalier-ii-premium-ultra-low-profile-lavalier-lapel-microphone-for-broadcast-filmmaking-content-creation-location-and-studio-voice-recording"
9314594488540,"Lavalier Lapel Omni-Directional Condenser Microphone","GSMPRO.CL","","draft","lavalier-lapel-omni-directional-condenser-microphone"
9314587082972,"LE20 RGB Video Light, 20W Pocket Camera Light, 2500-9000K CRI 95+ 20 Scene 360° Full Color Portable Photography Video Lighting Mini LED Fill Light for Youtube, Tiktok, 5000Mah Rechargeable","GSMPRO.CL","","draft","le20-rgb-video-light-20w-pocket-camera-light-2500-9000k-cri-95-20-scene-360-full-color-portable-photography-video-lighting-mini-led-fill-light-for-youtube-tiktok-5000mah-rechargeable"
9314584002780,"LED Video Light Waterproof IP68 Camera Lighting Kit Mini Cube with 8 Color Gel Filters, Dimmable Portable Fill Photography Light 5500K CRI95+ for DSLR Camera Sony Canon Nikon Action Camera","GSMPRO.CL","","draft","led-video-light-waterproof-ip68-camera-lighting-kit-mini-cube-with-8-color-gel-filters-dimmable-portable-fill-photography-light-5500k-cri95-for-dslr-camera-sony-canon-nikon-action-camera"
9314661761244,"Legion Lentes Gen 2","GSMPRO.CL","","active","legion-lentes-gen-2"
9314780152028,"Lenovo - LOQ 15.6"" Laptop Gamer FHD Grado A","Lenovo","Laptop","draft","lenovo-loq-15-6-gaming-laptop-fhd-with-8gb-512gb-ssd-storm-grey"
9314637906140,"Lenovo Idea Tab","Lenovo","Tablets","active","tablet-lenovo-idea-tab"
9314638233820,"Lenovo Idea Tab Pro con Google Gemini: Tablet Estudiantil de 12.7"" 3K, 8GB/128GB, Dimensity 8300 + Lápiz y Funda","Lenovo","Tablets","active","lenovo-idea-tab-pro-con-google-gemini-tablet-estudiantil"
9314722545884,"Lenovo Ideapad 1 15.6"" AMD Ryzen 5 5500U 8GB RAM / 512GB SSD Notebook Laptop","Lenovo","Laptop","active","notebook-lenovo-ideapad-3-15-6-intel-8-core-i3-n305-8gb-ram-512-gb-ssd"
9314623652060,"Lenovo IdeaPad 1 Gen 7 Laptop","Lenovo","Laptop","active","laptop-lenovo-ideapad-1-gen-7"
9314722447580,"Lenovo Ideapad 3i 15.6"" Intel Core i5-1155G7 Notebook Laptop","Lenovo","Laptop","active","notebook-lenovo-ideapad-3i-15-6-intel-core-i5-1155g7-8gb-ram"
9314625290460,"Lenovo IdeaPad 3i Chromebook Laptop","Lenovo","Laptop","active","laptop-lenovo-ideapad-3i-chromebook"
9314623881436,"Lenovo IdeaPad Slim 3 Chromebook (14″ MediaTek) Laptop","Lenovo","Laptop","active","laptop-lenovo-ideapad-slim-3-chromebook-14-mediatek"
9314633220316,"Lenovo Legion 5 Gen 10 Laptop Gamer","Lenovo","Laptop","active","laptop-gamer-lenovo-legion-5-gen-10"
9314537079004,"Lenovo Legion 5 Gen 10 Laptop Gamer A Cuotas","Lenovo","Laptop","active","laptop-gamer-lenovo-legion-5-gen-10-a-cuotas"
9314726379740,"Lenovo Legion 5i Portátil Gaming 16"" WQXGA -  Gaming Laptop Intel Core i7 - 16GB DDR5 512GB - Gris","Lenovo","Laptop","active","lenovo-legion-5i-portatil-gaming-16-wqxga-165hz-intel-core-i7-14650hx-16gb-ram-512gb-ssd-nvidia-rtx-4060-8gb-gris-luna"
9314726281436,"Lenovo Legion 5i Portátil Gaming 16"" WQXGA - NVIDIA GeForce RTX 4060 - 16GB 1TB - Gris","Lenovo","Laptop","active","lenovo-legion-5i-16-wqxga-nvidia-geforce-rtx-4060-16gb-1tb"
9314785296604,"Lenovo Legion Go (AMD Ryzen Z1 Extreme)","Lenovo","Consolas","active","lenovo-legion-go"
9314705604828,"Lenovo Legion Go - (Openbox)","Lenovo","Consolas","active","lenovo-legion-go-openbox"
9314657730780,"Lenovo Legion Go 2","Lenovo","Consolas","active","lenovo-legion-go-gen-2"
9314542551260,"Lenovo Legion Go 2 A Cuotas","Lenovo","Consolas","draft","lenovo-legion-go-2-a-cuotas"
9314786410716,"Lenovo Legion Go Extreme","Lenovo","Consolas","draft","lenovo-legion-go-negro-16gb"
9314782970076,"Lenovo Legion Go Extreme Open Box","Lenovo","Consolas","active","lenovo-legion-go-open-box"
9314556936412,"Lenovo Legion Go Fold","Lenovo","Consolas","active","lenovo-legion-go-fold"
9314702196956,"Lenovo Legion Go S - SteamOS - AMD Ryzen Z1 Extreme","Lenovo","Consolas","active","lenovo-legion-go-s-steamos-amd-ryzen-z1-extreme"
9314702328028,"Lenovo Legion Go S - SteamOS - AMD Ryzen Z2 Go","Lenovo","Consolas","active","lenovo-legion-go-s-steamos-amd-ryzen-z2-go"
9314702426332,"Lenovo Legion Go S - WindowsOS - AMD Ryzen Z1 Extreme","Lenovo","Consolas","active","lenovo-legion-go-s-windows-os"
9314723954908,"Lenovo Legion Go S - WindowsOS - AMD Ryzen Z2 Go","Lenovo","Consolas","active","lenovo-legion-go-s"
9314633122012,"Lenovo Legion Pro 5 Gen 10 Laptop Gamer","Lenovo","Laptop","active","laptop-gamer-lenovo-legion-pro-5-gen-10"
9314537046236,"Lenovo Legion Pro 5 Gen 10 Laptop Gamer A Cuotas","Lenovo","Laptop","active","laptop-gamer-lenovo-legion-pro-5-gen-10-a-cuotas"
9314633318620,"Lenovo Legion Pro 7i Gen 10 Laptop Gamer","Lenovo","Laptop","active","laptop-gamer-lenovo-legion-pro-7i-gen-10"
9314537111772,"Lenovo Legion Pro 7i Gen 10 Laptop Gamer A Cuotas","Lenovo","Laptop","active","laptop-gamer-lenovo-legion-pro-7i-gen-10-a-cuotas"
9314554314972,"Lenovo Legion Tab Gen 3","Lenovo","Tablets","active","lenovo-legion-tab-gen-3"
9314638168284,"Lenovo Tab One: Tablet Ultraligera para Streaming, 8.7"" HD, 4GB/64GB, 12.5h Batería + Funda","Lenovo","Tablets","active","lenovo-tab-one-tablet-ultraligera-para-streaming"
9314706587868,"Lenovo Tab P12","Lenovo","Tablets","draft","lenovo-tab"
9314706522332,"Lenovo Tab Plus","Lenovo","Tablets","active","lenovo-tab-plus"
9314637775068,"Lenovo Tab Plus (2024): Tablet Premium de 11.5"" 2K, 8 Altavoces JBL®, 8GB/128GB","Lenovo","Tablets","active","lenovo-tab-plus-2024"
9314626633948,"Lenovo Yoga Tab 11","Lenovo","Tablets","active","lenovo-yoga-tab-11"
9314804203740,"Lensun - Cable USB a Lighthing","Lensun","Cables y Adaptadores","draft","cable-lensun-lightning-a-usb"
9314827960540,"Lensun - Cable USB Tipo C","Lensun","Cables y Adaptadores","draft","cable-lensun"
9314824552668,"Lensun Back Skin","Lensun","Carcasas","draft","back-skin-lensun"
9314608677084,"Lente gran angular / Filtro de niebla - Xtra Muse","XTRA","","active","kit-accesorios-xtra-muse-lente-filtro-chile"
9314547957980,"Lente PolarPro LightLeak | Efecto Vintage y Análogo","PolarPro","Lente","active","lente-polarpro-lightleak-efecto-vintage-y-analogo"
9314719465692,"Lente sigma 150 600mm","Sigma","Cámaras","draft","lente-sigma-150-600mm"
9314666283228,"Lentes 3D de realidad virtual (VR) para smartphones Google Cardboard, cascos de realidad virtual inalámbricos con Bluetooth y estéreo para Android, iOS, iPhone 12, 11 Pro Max, Mini X, XR, S8, 7, Samsung (4.7-6.2 pulgadas)","GSMPRO.CL","","draft","lentes-3d-de-realidad-virtual-vr-para-smartphones-google-cardboard-cascos-de-realidad-virtual-inalambricos-con-bluetooth-y-estereo-para-android-ios-iphone-12-11-pro-max-mini-x-xr-s8-7-samsung-4-7-6-2-pulgadas"
9314672640220,"Lentes Air 3S AR/XR, pantalla Hueview FHD de 201"" y 120 Hz, Lentes de realidad aumentada portátiles para videojuegos","RayNeo","Lentes Inteligentes","draft","air-3s-ar-xr-glasses-201-120hz-fhd-hueview-display-portable-ar-video-eyewear-gaming-glasses-for-iphone-16-15-android-mac-switch-ps5-steam-deck-next-gen-wearable-theater"
9314532098268,"Lentes AR Rokid Max 2 | Pantalla Micro OLED 215""","Rokid","Lentes AR","active","lentes-ar-rokid-max-2-pantalla-micro-oled-215"
9314532786396,"Lentes AR Rokid Spatial Max2 | Pantalla 300"" y 3DoF","Rokid","Lentes AR","active","ar-spatial-glasses-silver-ar-glasses-max2-silver-with-station2-360-micro-oled-three-screen-display-120hz-oled-600-nits-multi-tasking-for-work-gamingrt-console-android-windows-compatible-copia"
9314664415452,"Lentes AR Xreal One Pro","XREAL","Lentes VR","active","xreal-one-pro-con-chip-x1-micro-oled-120hz-fov-57-audio-bose"
9314669625564,"Lentes con cámara 4K mejoradas (2025), Lentes inteligentes con cámara","GSMPRO.CL","","active","lentes-con-camara-4k-mejoradas-2025-lentes-inteligentes-con-camara"
9314673000668,"Lentes con cámara 4K, gafas inteligentes con IA","GSMPRO.CL","","active","4k-camera-glasses-ai-smart-glasses-with-real-time-translation-object-recognition-32gb-storage-max-10hrs-playtime-2-lens-set-transparent-black-for-outdoor-work-travel-business-black"
9314669953244,"Lentes con cámara inteligente con IA: grabación de vídeo y toma de fotografías en HD 1080P","GSMPRO.CL","","draft","lentes-con-camara-inteligente-con-ia-grabacion-de-video-y-toma-de-fotografias-en-hd-1080p"
9314526429404,"Lentes con cámara inteligente con IA: grabación de vídeo y toma de fotografías en HD 1080P (Copia)","GSMPRO.CL","","draft","lentes-con-camara-inteligente-con-ia-grabacion-de-video-y-toma-de-fotografias-en-hd-1080p-copia"
9314670084316,"Lentes con cámara inteligente para deportes al aire libre, grabación de vídeo HD","GSMPRO.CL","","active","lentes-con-camara-inteligente-para-deportes-al-aire-libre-grabacion-de-video-hd"
9314670215388,"Lentes con cámara, gafas de vídeo, gafas inteligentes HD","GSMPRO.CL","","active","lentes-con-camara-gafas-de-video-gafas-inteligentes-hd"
9314672541916,"Lentes con IA para hombre y mujer, Con Chatgpt","GSMPRO.CL","","active","ai-glasses-for-men-women-smart-glasses-powered-by-chatgpt-ai-real-time-translation-with-147-languages-11h-music-play-bluetooth-sunglasses-with-polarized-lens-uv-protection-for-daily-use-travel"
9314666053852,"Lentes de realidad virtual 3D SUPVR, gafas universales de realidad virtual con soporte para pantalla panorámica de 360°-","GSMPRO.CL","","active","lentes-de-realidad-virtual-3d-supvr-gafas-universales-de-realidad-virtual-con-soporte-para-pantalla-panoramica-de-360"
9314669494492,"Lentes de sol con cámara 2K HD para video, deportivas","GSMPRO.CL","","active","gafas-de-sol-con-camara-2k-hd-para-video-deportivas"
9314669396188,"Lentes de sol con cámara, Lentes de acción deportiva, cámara de video 1080P","GSMPRO.CL","","active","lentes-de-sol-con-camara-lentes-de-accion-deportiva-camara-de-video-1080p"
9314744860892,"Lentes edicion STARK Industries Clear MARVEL - Gunnar","GUNNAR","Lentes","draft","lentes-edicion-stark-industries-clear-marvel-gunnar"
9314676572380,"Lentes graduados para Meta Quest 3","CMOTPETB","Accesorios Lentes VR","draft","lentes-graduados-para-meta-quest-3"
9314746433756,"Lentes Gunnar Call of Duty Covert - Negro Azul Ámbar","GUNNAR","Lentes","active","lentes-gunnar-call-of-duty-covert-negro-azul-ambar"
9314746368220,"Lentes Gunnar Intercept Assassin's Creed Mirage - Ámbar","GUNNAR","Lentes","active","lentes-gunner-intercept-assassins-creed-mirage-ambar"
9314746204380,"Lentes Gunnar Intercept Onyx - Ámbar Max","GUNNAR","Lentes","active","lentes-gunner-intercept-onyx-ambar-max"
9314532557020,"Lentes Inteligentes AI 2026 | Gemini 3 Flash y Cámara","Rokid","Lentes AR","active","lentes-inteligentes-ai-2026-gemini-3-flash-y-camara"
9314672836828,"Lentes inteligentes con IA, Chatgpt y cámara","GSMPRO.CL","","active","ai-smart-glasses-with-chatgpt-500w-camera-video-recording-sunglasses-for-real-time-translation-music-control-eis-stabilization-wifi-bluetooth-5-3-smart-eyewear-for-travel-meetings"
9314672705756,"Lentes inteligentes con traducción de IA y chat GPT","GSMPRO.CL","","active","ai-translation-smart-glasses-with-chat-gpt-for-men-and-women-bluetooth-sunglasses-with-translator-164-languages-and-color-change-lens-music-playback-hands-free-calls-uv-blue-light-protection"
9314670280924,"Lentes inteligentes con traducción de IA, chat, GPT y Bluetooth Deepspeek","GSMPRO.CL","","active","gafas-inteligentes-con-traduccion-de-ia-chat-gpt-y-bluetooth-deepspeek"
9314533179612,"Lentes Inteligentes Rokid AI | Gemini y ChatGPT","Rokid","Lentes Inteligentes","active","2026-ai-glasses-style-smart-glasses-with-gemini3-flash-real-time-translation-12mp-camera-open-ear-audio-voice-controlled-assistant-hands-free-calls-productivity-for-travel-workno-display-copia"
9314732802268,"Lentes Ray Ban con Cámara Meta – Modelo Skyler","Meta","Lentes VR","draft","ray-ban-meta-skyler"
9314532327644,"Lentes Rokid AR Spatial Max2 + Station2 | 3DoF y 300""","Rokid","Lentes AR","active","lentes-rokid-ar-spatial-max2-station2-3dof-y-300"
9314716680412,"Lentes XREAL Air 2 AR con atenuación electrocrómica de 3 niveles 120Hz 130 pulgadas gafas inteligentes gafas para monitor de juegos","XREAL","Lentes","active","lentes-xreal-air-2-pro-ar"
9314799911132,"Lexar Professional 1066x microSDXC™ UHS-I Serie SILVER Tarjeta de Memoria","Lexar","Memorias y Pendrives","draft","lexar-tarjeta-de-memoria"
9314607825116,"LIAN LI LANCOOL 207 Gabinete de PC","Lian Li","Gabinetes","active","gabinete-de-pc-lian-li-lancool-207"
9314790310108,"Lian Li Odyssey X Silver","Lian Li","Gabinetes","draft","lian-li-odyssey-x-silver"
9314548023516,"Lightleak Lens 28Mm - Dispo Film Look for Digital Cameras | Adjustable Light Leak Ring, Fixed F/11 Aperture – Vintage Disposable Looks W/Soft Focus, Grain & Lens Flares – for Fuji X Mount","GSMPRO.CL","","draft","lightleak-lens-28mm-dispo-film-look-for-digital-cameras-adjustable-light-leak-ring-fixed-f-11-aperture-vintage-disposable-looks-w-soft-focus-grain-lens-flares-for-fuji-x-mount"
9314576859356,"Link 2 - PTZ 4K Webcam for Pc/Mac, 1/2"" Sensor, AI Tracking, HDR, AI Noise-Canceling Mic, Gesture Control for Streaming, Video Calls, Gaming, Works with Zoom, Teams, Twitch & More","GSMPRO.CL","","draft","link-2-ptz-4k-webcam-for-pc-mac-1-2-sensor-ai-tracking-hdr-ai-noise-canceling-mic-gesture-control-for-streaming-video-calls-gaming-works-with-zoom-teams-twitch-more"
9314575679708,"Link 2 Pro Get-Set Bundle – 4K PTZ Webcam for Pc/Mac, 1/1.3” Sensor, Low-Light, AI Tracking, HDR, Directional Noise-Canceling Mics, Supports Stream Deck, Zoom, Teams, Twitch for Streaming","GSMPRO.CL","","draft","link-2-pro-get-set-bundle-4k-ptz-webcam-for-pc-mac-1-1-3-sensor-low-light-ai-tracking-hdr-directional-noise-canceling-mics-supports-stream-deck-zoom-teams-twitch-for-streaming"
9314576793820,"Link 2 Pro – 4K PTZ Webcam for Pc/Mac, 1/1.3” Sensor, Low-Light, AI Tracking, HDR, Directional Noise-Canceling Mics, Supports Stream Deck, Zoom, Teams, Twitch for Streaming or Meetings","GSMPRO.CL","","draft","link-2-pro-4k-ptz-webcam-for-pc-mac-1-1-3-sensor-low-light-ai-tracking-hdr-directional-noise-canceling-mics-supports-stream-deck-zoom-teams-twitch-for-streaming-or-meetings"
9314576531676,"Link 2C - 4K Webcam for Pc/Mac, 1/2"" Sensor, Auto Framing, HDR, AI Noise-Canceling Mic, Gesture Control for Streaming, Video Calls, Gaming, Works with Zoom, Teams, Twitch & More","GSMPRO.CL","","draft","link-2c-4k-webcam-for-pc-mac-1-2-sensor-auto-framing-hdr-ai-noise-canceling-mic-gesture-control-for-streaming-video-calls-gaming-works-with-zoom-teams-twitch-more"
9314575745244,"Link 2C Pro – 4K Webcam for Pc/Mac, 1/1.3” Sensor, Low-Light, Auto Framing, HDR, Directional Noise-Canceling Mics, Supports Stream Deck, Zoom, Teams, Twitch for Streaming or Meetings","GSMPRO.CL","","draft","link-2c-pro-4k-webcam-for-pc-mac-1-1-3-sensor-low-light-auto-framing-hdr-directional-noise-canceling-mics-supports-stream-deck-zoom-teams-twitch-for-streaming-or-meetings"
9314664153308,"Link Cable 20 FT Compatible with Oculus/Meta Quest 3/Meta Quest2/Pro/Pico 4/Ultra Accessories and Pc/Steamvr, High Speed PC Data Transfer, USB 3.0 to USB C Cable for VR Headset","GSMPRO.CL","","draft","link-cable-20-ft-compatible-with-oculus-meta-quest-3-meta-quest2-pro-pico-4-ultra-accessories-and-pc-steamvr-high-speed-pc-data-transfer-usb-3-0-to-usb-c-cable-for-vr-headset"
9314594554076,"link LAV Omnidirectional Locking Lavalier Microphone,Black","GSMPRO.CL","","draft","link-lav-omnidirectional-locking-lavalier-microphone-black"
9314750005468,"Linterna Ajustable Duracell 2500 Lumen, DF2500","Duracell","Smart Home","active","linterna-ajustable-duracell-2500-lumen-df2500"
9314749776092,"Linterna Ajustable Duracell 550 Lumen, DF550","Duracell","Smart Home","active","linterna-ajustable-duracell-550-lumen-df550"
9314750693596,"Linterna Cintillo Duracell 200 Lumen, 3 Modos DH200","Duracell","Smart Home","active","linterna-cintillo-duracell-200-lumen-3-modos-dh200"
9314750595292,"Linterna Cintillo Duracell 250 Lumen, 3 Modos con Sensor DH250","Duracell","Smart Home","active","linterna-cintillo-duracell-250-lumen-3-modos-con-sensor-dh250"
9314577318108,"Lithiumfx Cord/Cordless Lithium Ergonomic Hair Trimmers for Men","GSMPRO.CL","","draft","lithiumfx-cord-cordless-lithium-ergonomic-hair-trimmers-for-men"
9314590982364,"LM001 Magnetic Mini Light for DJI Osmo Pocket 3/Xtra Muse, 2W USB C Rechargeable Auxiliary LED Fill Light, 500Mah, 5800K, CRI ≥95, IPX4 Water Resistance, Brightness 3 Levels Adjustable","GSMPRO.CL","","draft","lm001-magnetic-mini-light-for-dji-osmo-pocket-3-xtra-muse-2w-usb-c-rechargeable-auxiliary-led-fill-light-500mah-5800k-cri-95-ipx4-water-resistance-brightness-3-levels-adjustable"
9314591146204,"LM18 Vlogging Light Mini LED Action Camera Video Light Magnetic Photography Fill Lighting for DJI Osmo Nano Action 3/4 Camera Cage Accessories and  PK-06 Pocket 3/4 Expansion Adapter","GSMPRO.CL","","draft","lm18-vlogging-light-mini-led-action-camera-video-light-magnetic-photography-fill-lighting-for-dji-osmo-nano-action-3-4-camera-cage-accessories-and-pk-06-pocket-3-4-expansion-adapter"
9314772222172,"Logitech G Cloud","Logitech","Consolas","active","logitech-g-cloud"
9314544287964,"Loona Perro Robot - Mascota inteligente","Loona","Juguetería","draft","loona-perro-robot-inteligente-ia-chatgpt-v28-monitor-hogar"
9314622636252,"Loop Engage 2 Plus - Tapones para los oídos para aliviar el ruido diario con voz clara para reuniones sociales, trabajo, conversación, crianza y sensibilidad, reducción de ruido de 16 dB + silencio","GSMPRO.CL","","active","loop-engage-2-plus-tapones-conversacion-mute"
9314622800092,"Loop Switch 2 tapones ajustables para los oídos – 3 modos de alivio de ruido para un control definitivo | Tapones flexibles para los oídos para concentración, viajes, socialización, festivales y más | Reducción de 20-26 dB (SNR)","GSMPRO.CL","","active","loop-switch-2-tapones-ajustables"
9314587410652,"Luces LED Mini Ulanzi VL49 / VL66 / VL100X Recargables | GSMPRO","Ulanzi","","active","luces-led-portatiles-ulanzi-vl49-vl66-vl100x-reuniones-vlog"
9314598289628,"LUCKY FFC1108 - Buscador de Peces Portátil de Mano","GSMPRO.CL","Tecnología Marina","active","lucky-ffc1108-buscador-de-peces-portatil-de-mano"
9314821800156,"Luz LED Portátil","GSMPRO.CL","Luz Led","draft","luz-led-portatil"
9314585903324,"Luz LED Ulanzi 40W Portátil Serie Pro | RGB / Bi-Color","Ulanzi","","active","luz-video-led-ulanzi-40w-portatil-rgb-bicolor-lm-p40"
9314595930332,"M1 Live Performance Dynamic Cardioid Vocal Microphone, Black","GSMPRO.CL","","draft","m1-live-performance-dynamic-cardioid-vocal-microphone-black"
9314738077916,"M3 Translator EarBuds H1 Timekettle -  Audifonos Traductores (Online & Offline Version)","H1 Timekettle","Traductores","active","m3-traslator-earbuds-audifonos-traductores-online-offline-version"
